orderID,custID,orderDate,status,totalPrice,paymentMethod
1235,92,2025-01-10,Shipped,0,Dana
1236,639,2024-03-26,Shipped,0,OVO
1237,918,2024-08-17,Completed,0,OVO
1238,237,2024-09-16,Completed,0,Cash
1239,590,2024-07-09,Processed,0,OVO
1240,865,2025-01-19,Completed,0,OVO
1241,578,2024-12-10,Processed,0,Gopay
1242,251,2024-07-18,Processed,0,Dana
1243,376,2024-07-08,Shipped,0,Gopay
1244,603,2024-08-08,Processed,0,Cash
1245,762,2024-09-19,Shipped,0,Gopay
1246,455,2024-10-01,Shipped,0,OVO
1247,179,2024-07-01,Completed,0,Dana
1248,132,2025-01-18,Processed,0,Dana
1249,284,2024-06-28,Processed,0,Cash
1250,915,2024-08-01,Processed,0,Gopay
1251,336,2024-09-24,Processed,0,Dana
1252,475,2024-07-31,Completed,0,Cash
1253,923,2024-07-08,Completed,0,Cash
1254,11,2024-04-14,Completed,0,Cash
1255,382,2024-07-04,Shipped,0,OVO
1256,806,2024-09-10,Shipped,0,OVO
1257,925,2024-08-12,Shipped,0,Cash
1258,843,2024-09-13,Shipped,0,Dana
1259,207,2024-06-02,Shipped,0,Gopay
1260,828,2024-03-13,Completed,0,Cash
1261,881,2024-12-14,Shipped,0,Cash
1262,134,2024-05-10,Completed,0,Cash
1263,117,2024-10-01,Completed,0,OVO
1264,839,2024-09-22,Processed,0,Dana
1265,242,2024-12-02,Shipped,0,Cash
1266,619,2025-02-19,Shipped,0,Dana
1267,489,2024-08-26,Processed,0,Gopay
1268,629,2024-04-26,Processed,0,Dana
1269,685,2024-10-02,Shipped,0,OVO
1270,97,2024-06-20,Shipped,0,OVO
1271,475,2024-12-16,Completed,0,Dana
1272,699,2024-12-03,Completed,0,Cash
1273,116,2024-06-21,Processed,0,Dana
1274,977,2024-10-27,Shipped,0,Gopay
1275,918,2024-05-18,Processed,0,Cash
1276,963,2024-04-12,Processed,0,OVO
1277,601,2024-08-06,Shipped,0,Cash
1278,710,2024-09-26,Shipped,0,Dana
1279,181,2024-11-10,Processed,0,Dana
1280,509,2024-08-19,Shipped,0,Gopay
1281,57,2024-11-24,Shipped,0,OVO
1282,788,2025-01-16,Processed,0,OVO
1283,276,2024-10-01,Processed,0,OVO
1284,573,2024-12-26,Shipped,0,Gopay
1285,682,2025-01-23,Processed,0,Dana
1286,691,2024-03-25,Processed,0,OVO
1287,159,2024-06-15,Processed,0,Cash
1288,539,2024-10-06,Shipped,0,Cash
1289,701,2024-05-27,Processed,0,OVO
1290,232,2024-12-11,Processed,0,Dana
1291,459,2024-12-18,Processed,0,Cash
1292,583,2024-03-02,Shipped,0,Dana
1293,358,2024-05-20,Processed,0,OVO
1294,457,2024-09-14,Shipped,0,OVO
1295,465,2024-03-05,Shipped,0,Cash
1296,242,2024-08-22,Processed,0,Gopay
1297,279,2024-02-27,Processed,0,Dana
1298,95,2025-01-01,Shipped,0,Dana
1299,594,2025-02-21,Completed,0,Cash
1300,287,2024-11-20,Shipped,0,Gopay
1301,786,2024-10-12,Processed,0,Gopay
1302,46,2024-08-29,Processed,0,Dana
1303,245,2024-05-31,Completed,0,OVO
1304,43,2024-08-26,Shipped,0,Cash
1305,409,2025-01-25,Shipped,0,Gopay
1306,237,2024-11-15,Processed,0,Gopay
1307,13,2024-08-12,Completed,0,Gopay
1308,715,2024-05-09,Processed,0,Dana
1309,528,2025-01-22,Processed,0,Dana
1310,258,2025-01-29,Completed,0,Dana
1311,648,2025-01-02,Processed,0,OVO
1312,460,2024-05-28,Shipped,0,Cash
1313,310,2024-09-06,Shipped,0,Dana
1314,569,2024-06-12,Processed,0,Gopay
1315,151,2025-01-28,Completed,0,Cash
1316,64,2024-05-01,Shipped,0,Cash
1317,576,2024-04-02,Completed,0,Cash
1318,918,2024-10-07,Processed,0,Gopay
1319,754,2024-06-24,Completed,0,Gopay
1320,445,2024-03-28,Shipped,0,Dana
1321,114,2024-12-24,Completed,0,Cash
1322,33,2025-02-10,Shipped,0,Dana
1323,862,2025-02-07,Completed,0,OVO
1324,257,2024-12-25,Shipped,0,Dana
1325,882,2025-01-19,Completed,0,Gopay
1326,102,2024-07-25,Completed,0,Dana
1327,493,2025-02-03,Shipped,0,Gopay
1328,7,2025-02-07,Shipped,0,OVO
1329,568,2024-12-22,Processed,0,Gopay
1330,403,2024-12-21,Shipped,0,Cash
1331,913,2024-10-02,Shipped,0,Dana
1332,689,2024-08-17,Shipped,0,OVO
1333,885,2024-07-08,Completed,0,Cash
1334,885,2024-05-16,Shipped,0,OVO
1335,4,2025-02-06,Completed,0,Dana
1336,454,2024-12-13,Completed,0,Cash
1337,972,2024-05-20,Shipped,0,Gopay
1338,415,2024-05-06,Processed,0,Gopay
1339,272,2024-08-27,Completed,0,Cash
1340,788,2024-12-20,Shipped,0,Gopay
1341,314,2024-07-13,Completed,0,Dana
1342,741,2024-05-01,Processed,0,Dana
1343,119,2024-10-12,Processed,0,OVO
1344,496,2024-07-06,Completed,0,OVO
1345,349,2024-12-26,Completed,0,OVO
1346,381,2024-09-27,Shipped,0,Dana
1347,323,2024-09-10,Shipped,0,Cash
1348,507,2024-07-17,Shipped,0,OVO
1349,319,2024-06-12,Processed,0,Dana
1350,983,2024-06-07,Shipped,0,Dana
1351,752,2024-04-28,Completed,0,OVO
1352,757,2024-09-09,Shipped,0,Gopay
1353,404,2024-07-26,Completed,0,Cash
1354,743,2024-06-10,Processed,0,Dana
1355,933,2024-05-31,Shipped,0,Gopay
1356,221,2024-10-16,Completed,0,Dana
1357,496,2025-02-17,Shipped,0,Cash
1358,28,2024-09-08,Completed,0,Cash
1359,499,2024-06-23,Shipped,0,OVO
1360,470,2024-10-24,Completed,0,Cash
1361,422,2024-05-06,Completed,0,Dana
1362,367,2024-12-20,Processed,0,Gopay
1363,507,2024-11-04,Completed,0,Gopay
1364,9,2024-10-11,Shipped,0,Cash
1365,840,2024-03-20,Shipped,0,OVO
1366,734,2024-07-17,Completed,0,Cash
1367,186,2024-03-09,Shipped,0,Dana
1368,165,2024-03-15,Shipped,0,Dana
1369,683,2024-10-07,Shipped,0,Cash
1370,453,2024-04-13,Processed,0,OVO
1371,360,2025-01-29,Processed,0,Cash
1372,334,2024-07-23,Shipped,0,Cash
1373,192,2024-07-20,Shipped,0,Dana
1374,243,2024-10-05,Completed,0,Dana
1375,233,2024-07-16,Completed,0,Cash
1376,493,2024-06-16,Processed,0,OVO
1377,215,2024-05-30,Completed,0,Dana
1378,876,2024-09-20,Completed,0,Cash
1379,107,2024-09-15,Shipped,0,Dana
1380,797,2024-05-23,Processed,0,OVO
1381,155,2024-07-08,Processed,0,OVO
1382,320,2024-03-17,Shipped,0,Gopay
1383,260,2024-03-23,Completed,0,Cash
1384,896,2024-05-07,Processed,0,Dana
1385,776,2024-08-20,Processed,0,Cash
1386,36,2024-07-14,Completed,0,Cash
1387,326,2024-03-20,Completed,0,Cash
1388,997,2024-11-29,Shipped,0,OVO
1389,824,2024-12-14,Shipped,0,Cash
1390,220,2024-05-18,Processed,0,Gopay
1391,755,2024-09-20,Completed,0,Cash
1392,152,2024-12-21,Completed,0,OVO
1393,818,2024-10-14,Completed,0,Gopay
1394,57,2024-08-07,Completed,0,OVO
1395,135,2024-04-10,Shipped,0,Cash
1396,48,2025-02-08,Completed,0,Gopay
1397,467,2024-05-22,Processed,0,Cash
1398,723,2024-06-25,Shipped,0,OVO
1399,950,2024-03-11,Completed,0,Gopay
1400,838,2024-07-09,Shipped,0,OVO
1401,661,2024-08-12,Shipped,0,Dana
1402,34,2024-07-02,Completed,0,Dana
1403,765,2024-12-24,Processed,0,Cash
1404,973,2024-11-19,Processed,0,OVO
1405,107,2025-02-14,Completed,0,Cash
1406,178,2024-10-08,Completed,0,Cash
1407,433,2024-07-12,Shipped,0,OVO
1408,829,2024-11-29,Shipped,0,OVO
1409,133,2025-01-25,Shipped,0,Dana
1410,478,2024-07-26,Completed,0,Gopay
1411,867,2024-03-20,Shipped,0,OVO
1412,164,2024-05-03,Completed,0,OVO
1413,836,2024-05-10,Shipped,0,Dana
1414,717,2024-03-04,Completed,0,Cash
1415,9,2024-09-02,Completed,0,Dana
1416,753,2024-07-10,Processed,0,Dana
1417,322,2024-11-18,Processed,0,Dana
1418,475,2024-12-27,Shipped,0,OVO
1419,395,2024-05-27,Processed,0,OVO
1420,685,2024-02-24,Processed,0,Cash
1421,651,2024-03-08,Processed,0,Gopay
1422,71,2024-08-23,Shipped,0,OVO
1423,421,2024-10-19,Completed,0,Dana
1424,469,2024-12-13,Shipped,0,Gopay
1425,166,2024-12-24,Completed,0,OVO
1426,119,2025-02-21,Completed,0,Dana
1427,942,2024-03-30,Processed,0,Cash
1428,701,2025-01-09,Shipped,0,Gopay
1429,489,2024-05-11,Shipped,0,Dana
1430,215,2025-01-08,Processed,0,Cash
1431,655,2024-12-05,Completed,0,Dana
1432,757,2024-02-28,Completed,0,Gopay
1433,640,2025-02-20,Shipped,0,Gopay
1434,159,2024-04-11,Shipped,0,OVO
1435,341,2024-04-24,Shipped,0,Gopay
1436,317,2024-05-24,Shipped,0,Dana
1437,626,2024-09-25,Shipped,0,Dana
1438,660,2024-08-29,Processed,0,Cash
1439,229,2024-05-10,Completed,0,Dana
1440,442,2024-05-09,Processed,0,Gopay
1441,695,2025-02-03,Completed,0,OVO
1442,526,2024-06-10,Completed,0,Dana
1443,195,2024-08-30,Shipped,0,Gopay
1444,423,2024-11-24,Processed,0,OVO
1445,417,2024-10-31,Completed,0,Cash
1446,41,2024-04-08,Completed,0,Dana
1447,559,2024-06-09,Completed,0,Gopay
1448,400,2025-02-09,Processed,0,Gopay
1449,282,2024-12-11,Completed,0,Cash
1450,28,2024-11-09,Processed,0,OVO
1451,312,2024-08-06,Completed,0,Gopay
1452,419,2024-04-23,Completed,0,OVO
1453,310,2025-01-06,Shipped,0,Cash
1454,11,2024-04-09,Completed,0,Dana
1455,486,2024-07-19,Processed,0,OVO
1456,432,2025-01-02,Processed,0,OVO
1457,100,2024-12-21,Shipped,0,Cash
1458,582,2024-09-08,Completed,0,Cash
1459,829,2025-01-26,Shipped,0,Cash
1460,218,2024-04-13,Shipped,0,OVO
1461,814,2024-09-29,Completed,0,Cash
1462,990,2024-11-10,Completed,0,Gopay
1463,855,2025-01-24,Shipped,0,Gopay
1464,195,2024-07-02,Completed,0,Gopay
1465,340,2024-06-15,Processed,0,OVO
1466,306,2024-02-24,Completed,0,OVO
1467,461,2024-03-17,Completed,0,OVO
1468,380,2024-07-16,Shipped,0,Dana
1469,907,2024-05-28,Shipped,0,Cash
1470,701,2024-04-09,Processed,0,Cash
1471,777,2025-01-17,Shipped,0,Dana
1472,879,2024-09-02,Shipped,0,Gopay
1473,215,2024-04-16,Processed,0,OVO
1474,260,2024-11-26,Completed,0,Dana
1475,93,2024-08-08,Shipped,0,Cash
1476,88,2024-04-12,Shipped,0,Gopay
1477,55,2024-08-12,Processed,0,Gopay
1478,815,2025-01-13,Processed,0,OVO
1479,705,2024-08-02,Processed,0,Dana
1480,699,2024-09-09,Shipped,0,Dana
1481,531,2024-06-11,Completed,0,Cash
1482,146,2024-08-10,Completed,0,Dana
1483,511,2024-10-10,Shipped,0,OVO
1484,46,2024-04-02,Processed,0,Cash
1485,931,2024-09-01,Shipped,0,OVO
1486,878,2024-03-17,Shipped,0,Gopay
1487,731,2024-09-18,Processed,0,Gopay
1488,759,2024-04-27,Processed,0,OVO
1489,269,2024-05-15,Completed,0,Gopay
1490,168,2024-12-19,Completed,0,Dana
1491,781,2024-12-06,Processed,0,Gopay
1492,114,2024-05-29,Completed,0,OVO
1493,395,2024-09-20,Shipped,0,OVO
1494,903,2024-10-19,Completed,0,Cash
1495,519,2024-06-03,Processed,0,Dana
1496,840,2024-02-27,Processed,0,OVO
1497,340,2024-03-15,Shipped,0,OVO
1498,93,2024-09-04,Completed,0,Gopay
1499,336,2024-06-21,Processed,0,OVO
1500,55,2024-09-08,Processed,0,OVO
1501,294,2024-06-27,Completed,0,OVO
1502,637,2024-12-05,Completed,0,Gopay
1503,37,2024-05-18,Completed,0,OVO
1504,386,2024-06-24,Processed,0,OVO
1505,835,2025-02-17,Processed,0,Cash
1506,343,2025-01-07,Shipped,0,Gopay
1507,590,2024-06-29,Completed,0,Gopay
1508,149,2025-01-20,Completed,0,Cash
1509,657,2024-06-25,Processed,0,Dana
1510,914,2024-12-25,Shipped,0,OVO
1511,873,2024-09-18,Shipped,0,Cash
1512,740,2024-08-22,Completed,0,Dana
1513,181,2024-08-27,Processed,0,OVO
1514,3,2025-02-20,Processed,0,Cash
1515,80,2024-09-18,Shipped,0,Cash
1516,345,2024-03-17,Completed,0,Dana
1517,622,2025-01-03,Completed,0,Gopay
1518,938,2025-01-03,Completed,0,OVO
1519,94,2025-01-02,Completed,0,Cash
1520,415,2024-12-20,Processed,0,Dana
1521,156,2024-08-19,Completed,0,Gopay
1522,707,2024-06-10,Processed,0,Gopay
1523,154,2025-01-27,Shipped,0,OVO
1524,682,2024-06-20,Shipped,0,Dana
1525,724,2024-06-13,Completed,0,Cash
1526,644,2024-08-17,Shipped,0,Gopay
1527,334,2024-04-12,Shipped,0,Gopay
1528,915,2024-06-04,Completed,0,Gopay
1529,326,2024-09-09,Shipped,0,Cash
1530,88,2024-07-15,Processed,0,Cash
1531,970,2024-03-10,Shipped,0,Cash
1532,5,2024-10-20,Shipped,0,Gopay
1533,866,2024-12-26,Completed,0,Cash
1534,603,2024-07-11,Processed,0,OVO
1535,179,2025-01-19,Processed,0,Gopay
1536,511,2024-11-18,Completed,0,Cash
1537,605,2024-07-05,Processed,0,OVO
1538,710,2024-06-02,Completed,0,Dana
1539,847,2024-10-27,Shipped,0,OVO
1540,801,2024-08-05,Completed,0,OVO
1541,35,2024-11-08,Shipped,0,Gopay
1542,775,2024-08-22,Shipped,0,Gopay
1543,294,2024-08-19,Completed,0,OVO
1544,398,2024-08-15,Processed,0,Dana
1545,567,2024-11-27,Processed,0,Dana
1546,119,2024-03-04,Completed,0,Cash
1547,490,2024-04-25,Completed,0,Dana
1548,696,2024-07-10,Processed,0,Cash
1549,748,2024-07-29,Completed,0,Dana
1550,141,2024-08-29,Shipped,0,Dana
1551,171,2024-07-17,Completed,0,Dana
1552,35,2024-07-21,Completed,0,OVO
1553,219,2024-05-13,Completed,0,Dana
1554,983,2024-12-09,Processed,0,Cash
1555,587,2024-11-22,Processed,0,OVO
1556,63,2024-05-01,Completed,0,OVO
1557,277,2024-04-09,Shipped,0,Dana
1558,426,2024-07-03,Processed,0,Gopay
1559,788,2024-09-12,Shipped,0,Dana
1560,523,2025-01-08,Completed,0,Cash
1561,217,2024-08-21,Shipped,0,Dana
1562,68,2024-05-12,Completed,0,Dana
1563,478,2024-09-07,Processed,0,Gopay
1564,727,2024-03-09,Processed,0,Cash
1565,811,2024-05-22,Shipped,0,Dana
1566,774,2024-12-04,Shipped,0,Cash
1567,781,2024-02-25,Processed,0,Gopay
1568,139,2024-10-03,Completed,0,Gopay
1569,98,2024-03-13,Completed,0,Dana
1570,502,2024-06-22,Processed,0,OVO
1571,943,2024-05-01,Processed,0,Gopay
1572,884,2024-05-22,Processed,0,OVO
1573,876,2024-10-18,Completed,0,Gopay
1574,426,2025-01-04,Processed,0,OVO
1575,486,2024-09-16,Shipped,0,Cash
1576,450,2025-01-08,Processed,0,Cash
1577,53,2025-02-15,Shipped,0,Gopay
1578,48,2024-06-24,Completed,0,Cash
1579,198,2024-10-22,Completed,0,Cash
1580,231,2024-03-17,Completed,0,Cash
1581,29,2024-05-16,Processed,0,Gopay
1582,518,2024-07-01,Completed,0,Cash
1583,437,2024-10-10,Processed,0,OVO
1584,961,2024-11-08,Completed,0,OVO
1585,776,2024-10-08,Shipped,0,Gopay
1586,554,2024-12-02,Completed,0,Gopay
1587,625,2024-10-26,Shipped,0,OVO
1588,946,2024-09-29,Processed,0,Gopay
1589,161,2024-03-20,Processed,0,OVO
1590,172,2024-04-26,Processed,0,Dana
1591,59,2024-10-03,Processed,0,Cash
1592,803,2024-08-01,Processed,0,Gopay
1593,714,2024-10-05,Shipped,0,Cash
1594,183,2024-09-14,Shipped,0,Dana
1595,701,2024-05-29,Completed,0,Dana
1596,423,2024-03-29,Completed,0,Gopay
1597,833,2024-05-19,Completed,0,Dana
1598,688,2025-01-05,Completed,0,Gopay
1599,417,2025-01-16,Shipped,0,Dana
1600,487,2024-08-24,Shipped,0,Gopay
1601,456,2024-04-04,Completed,0,Dana
1602,920,2024-06-25,Completed,0,Dana
1603,947,2024-11-03,Completed,0,Gopay
1604,133,2024-03-01,Processed,0,Gopay
1605,169,2024-10-12,Processed,0,Dana
1606,646,2024-11-07,Shipped,0,Gopay
1607,375,2024-06-10,Processed,0,Dana
1608,705,2024-11-22,Completed,0,Gopay
1609,408,2024-09-01,Processed,0,OVO
1610,756,2025-01-11,Completed,0,Cash
1611,171,2024-08-10,Shipped,0,Gopay
1612,848,2024-04-13,Shipped,0,Cash
1613,3,2024-03-14,Shipped,0,Cash
1614,391,2024-07-23,Completed,0,OVO
1615,570,2024-11-27,Shipped,0,OVO
1616,575,2024-05-10,Shipped,0,Dana
1617,345,2024-07-17,Completed,0,Dana
1618,417,2025-02-14,Completed,0,Dana
1619,54,2024-03-06,Shipped,0,OVO
1620,115,2024-06-23,Completed,0,OVO
1621,801,2024-12-30,Processed,0,OVO
1622,15,2025-01-04,Shipped,0,Dana
1623,369,2024-07-08,Processed,0,Dana
1624,976,2024-11-06,Completed,0,OVO
1625,652,2024-04-11,Processed,0,OVO
1626,874,2024-09-30,Shipped,0,Cash
1627,554,2024-06-02,Completed,0,Cash
1628,33,2024-03-12,Processed,0,OVO
1629,469,2025-01-07,Processed,0,Gopay
1630,432,2025-01-25,Shipped,0,Dana
1631,213,2024-12-01,Processed,0,Gopay
1632,244,2025-02-12,Shipped,0,Gopay
1633,964,2024-10-30,Shipped,0,Dana
1634,935,2024-07-04,Processed,0,Cash
1635,362,2024-11-14,Completed,0,Cash
1636,865,2024-04-28,Processed,0,Gopay
1637,620,2024-11-26,Shipped,0,Cash
1638,584,2024-11-15,Shipped,0,OVO
1639,375,2024-09-11,Processed,0,Dana
1640,489,2024-10-26,Completed,0,Gopay
1641,897,2024-02-28,Processed,0,OVO
1642,30,2024-05-01,Completed,0,Dana
1643,34,2024-10-01,Shipped,0,OVO
1644,437,2024-09-27,Completed,0,Cash
1645,888,2024-09-30,Shipped,0,Cash
1646,349,2024-09-06,Completed,0,Dana
1647,716,2024-09-27,Shipped,0,Cash
1648,878,2024-09-20,Processed,0,Gopay
1649,941,2025-01-23,Shipped,0,Gopay
1650,702,2025-02-11,Shipped,0,Gopay
1651,195,2024-03-13,Processed,0,Gopay
1652,580,2024-04-23,Processed,0,Cash
1653,105,2024-07-26,Completed,0,Cash
1654,561,2024-05-27,Processed,0,Gopay
1655,798,2024-09-13,Processed,0,OVO
1656,7,2024-05-20,Processed,0,Gopay
1657,979,2024-05-12,Shipped,0,OVO
1658,923,2024-03-22,Completed,0,Dana
1659,744,2024-05-03,Shipped,0,Dana
1660,465,2024-08-09,Shipped,0,OVO
1661,321,2025-02-10,Shipped,0,Gopay
1662,298,2024-06-12,Shipped,0,Cash
1663,750,2025-01-05,Shipped,0,OVO
1664,447,2024-07-21,Shipped,0,OVO
1665,254,2025-01-04,Processed,0,Dana
1666,56,2024-06-04,Shipped,0,Dana
1667,735,2024-06-16,Shipped,0,Dana
1668,425,2024-03-05,Processed,0,Gopay
1669,831,2025-02-20,Processed,0,Dana
1670,16,2024-06-03,Processed,0,Cash
1671,637,2024-04-18,Completed,0,Gopay
1672,587,2024-12-17,Processed,0,Cash
1673,989,2025-02-16,Shipped,0,Dana
1674,184,2024-06-22,Shipped,0,Dana
1675,184,2024-10-16,Shipped,0,OVO
1676,387,2024-03-18,Processed,0,Gopay
1677,459,2024-12-21,Completed,0,Dana
1678,957,2024-11-24,Completed,0,OVO
1679,369,2024-12-01,Shipped,0,Cash
1680,223,2024-04-10,Shipped,0,Cash
1681,179,2024-12-07,Processed,0,OVO
1682,890,2024-12-25,Shipped,0,Cash
1683,273,2024-04-17,Shipped,0,Gopay
1684,136,2025-01-18,Shipped,0,Cash
1685,74,2024-07-15,Processed,0,OVO
1686,284,2025-01-03,Shipped,0,Cash
1687,32,2025-02-03,Completed,0,OVO
1688,1,2024-03-30,Processed,0,Dana
1689,516,2024-10-04,Completed,0,OVO
1690,783,2025-01-06,Shipped,0,Cash
1691,557,2024-03-07,Shipped,0,OVO
1692,246,2024-12-12,Shipped,0,Cash
1693,463,2025-02-09,Processed,0,Gopay
1694,157,2024-03-08,Completed,0,Gopay
1695,900,2024-04-28,Processed,0,Cash
1696,593,2024-07-10,Shipped,0,Dana
1697,626,2025-02-03,Completed,0,OVO
1698,162,2024-04-14,Processed,0,Gopay
1699,320,2025-02-16,Shipped,0,Dana
1700,402,2024-12-26,Shipped,0,OVO
1701,248,2024-06-13,Completed,0,Dana
1702,37,2024-03-18,Processed,0,Cash
1703,284,2025-01-25,Shipped,0,Cash
1704,304,2024-11-06,Completed,0,OVO
1705,141,2024-11-09,Completed,0,OVO
1706,562,2024-12-02,Completed,0,Dana
1707,577,2024-04-04,Completed,0,Gopay
1708,29,2024-04-06,Completed,0,Cash
1709,413,2024-08-22,Shipped,0,Dana
1710,384,2025-02-22,Processed,0,Gopay
1711,784,2024-10-27,Processed,0,Gopay
1712,298,2024-12-06,Processed,0,Cash
1713,745,2024-05-15,Shipped,0,Cash
1714,487,2025-02-18,Shipped,0,Gopay
1715,689,2025-02-12,Shipped,0,Gopay
1716,746,2025-02-22,Shipped,0,Gopay
1717,552,2025-02-09,Shipped,0,Gopay
1718,484,2024-08-22,Shipped,0,Gopay
1719,218,2024-08-03,Processed,0,Cash
1720,62,2025-01-12,Completed,0,Gopay
1721,106,2024-06-24,Shipped,0,Cash
1722,272,2024-10-01,Completed,0,Cash
1723,713,2024-04-17,Completed,0,Cash
1724,576,2024-08-13,Processed,0,Cash
1725,434,2024-12-26,Completed,0,Dana
1726,638,2024-04-02,Shipped,0,Dana
1727,405,2024-10-09,Completed,0,Cash
1728,854,2024-08-07,Processed,0,Dana
1729,56,2024-06-09,Shipped,0,Gopay
1730,667,2024-02-26,Processed,0,OVO
1731,44,2024-10-30,Completed,0,Gopay
1732,354,2025-01-01,Processed,0,Dana
1733,800,2024-10-08,Processed,0,Dana
1734,318,2024-06-21,Processed,0,Cash
1735,714,2024-07-19,Processed,0,Gopay
1736,849,2024-07-29,Processed,0,Dana
1737,576,2024-12-28,Shipped,0,Dana
1738,17,2024-04-10,Processed,0,Gopay
1739,94,2024-10-04,Completed,0,Cash
1740,546,2024-06-13,Processed,0,Dana
1741,372,2024-12-29,Shipped,0,Gopay
1742,134,2024-08-16,Shipped,0,Gopay
1743,498,2025-01-22,Processed,0,Dana
1744,987,2024-05-20,Completed,0,Dana
1745,60,2024-07-02,Shipped,0,Dana
1746,381,2024-07-01,Shipped,0,Cash
1747,723,2024-06-25,Shipped,0,Cash
1748,629,2025-01-24,Completed,0,Gopay
1749,926,2024-04-13,Completed,0,Dana
1750,871,2024-05-30,Processed,0,Dana
1751,802,2024-11-14,Shipped,0,Gopay
1752,751,2024-07-28,Processed,0,Cash
1753,908,2024-06-18,Completed,0,Dana
1754,566,2024-12-10,Shipped,0,Cash
1755,743,2024-04-20,Completed,0,OVO
1756,207,2024-09-21,Completed,0,OVO
1757,340,2024-06-27,Shipped,0,Cash
1758,54,2024-08-24,Processed,0,Gopay
1759,212,2024-10-20,Shipped,0,Cash
1760,457,2024-06-10,Shipped,0,Dana
1761,227,2024-07-13,Processed,0,OVO
1762,642,2024-04-15,Completed,0,Dana
1763,461,2024-07-03,Completed,0,Gopay
1764,170,2025-01-20,Completed,0,Gopay
1765,942,2024-05-07,Completed,0,Cash
1766,276,2024-03-31,Shipped,0,Dana
1767,465,2024-12-25,Completed,0,Dana
1768,874,2024-12-21,Processed,0,Cash
1769,857,2024-04-03,Processed,0,Dana
1770,16,2024-03-09,Shipped,0,Gopay
1771,146,2024-09-19,Completed,0,Cash
1772,581,2025-01-11,Processed,0,Dana
1773,292,2024-03-04,Processed,0,Gopay
1774,46,2024-12-25,Shipped,0,Gopay
1775,19,2024-09-08,Shipped,0,OVO
1776,374,2024-08-28,Completed,0,Cash
1777,676,2024-09-12,Completed,0,OVO
1778,826,2024-11-29,Processed,0,OVO
1779,625,2025-01-21,Completed,0,Cash
1780,923,2024-09-13,Processed,0,Gopay
1781,311,2025-02-21,Processed,0,OVO
1782,148,2024-12-16,Completed,0,Dana
1783,623,2024-11-17,Completed,0,Dana
1784,533,2024-06-03,Processed,0,Dana
1785,8,2025-01-01,Processed,0,OVO
1786,740,2024-03-29,Completed,0,Gopay
1787,68,2024-03-19,Shipped,0,Gopay
1788,242,2024-03-12,Processed,0,Dana
1789,106,2024-12-09,Shipped,0,Cash
1790,996,2024-05-19,Shipped,0,Dana
1791,781,2024-10-05,Shipped,0,OVO
1792,500,2024-10-31,Processed,0,Cash
1793,192,2024-07-27,Completed,0,Gopay
1794,277,2024-04-26,Completed,0,Gopay
1795,588,2024-12-04,Processed,0,Gopay
1796,559,2024-08-20,Processed,0,Gopay
1797,314,2024-09-04,Completed,0,Gopay
1798,829,2024-08-13,Processed,0,OVO
1799,113,2024-09-04,Processed,0,OVO
1800,269,2024-10-03,Completed,0,Cash
1801,815,2024-11-27,Completed,0,Gopay
1802,540,2024-02-28,Shipped,0,Gopay
1803,623,2024-04-06,Shipped,0,Cash
1804,121,2025-02-05,Shipped,0,Gopay
1805,681,2024-12-22,Processed,0,Cash
1806,521,2025-01-19,Shipped,0,OVO
1807,630,2024-12-30,Processed,0,Dana
1808,165,2024-03-16,Completed,0,Dana
1809,119,2024-09-16,Completed,0,Gopay
1810,873,2024-04-23,Processed,0,OVO
1811,738,2024-09-19,Completed,0,Gopay
1812,747,2024-07-22,Completed,0,Cash
1813,257,2024-09-27,Shipped,0,Dana
1814,192,2024-06-02,Shipped,0,Gopay
1815,98,2024-12-23,Shipped,0,Cash
1816,772,2024-07-01,Shipped,0,Dana
1817,235,2024-06-26,Shipped,0,Dana
1818,307,2024-03-17,Shipped,0,OVO
1819,422,2024-03-29,Shipped,0,OVO
1820,856,2024-11-13,Shipped,0,Gopay
1821,406,2024-11-01,Shipped,0,Cash
1822,703,2024-12-09,Completed,0,Gopay
1823,863,2024-08-23,Completed,0,Cash
1824,209,2024-07-14,Processed,0,Gopay
1825,137,2024-04-17,Shipped,0,Cash
1826,641,2024-11-21,Shipped,0,Gopay
1827,448,2024-10-29,Shipped,0,Dana
1828,433,2024-10-30,Shipped,0,Gopay
1829,418,2024-11-18,Completed,0,Cash
1830,849,2024-12-14,Shipped,0,Cash
1831,644,2024-11-03,Shipped,0,Cash
1832,229,2024-05-21,Completed,0,Dana
1833,212,2024-11-14,Completed,0,Dana
1834,323,2024-10-12,Shipped,0,Dana
1835,713,2024-09-16,Processed,0,Dana
1836,600,2024-12-08,Completed,0,Gopay
1837,317,2024-05-23,Processed,0,Cash
1838,461,2024-10-08,Processed,0,Gopay
1839,968,2024-04-19,Shipped,0,Dana
1840,971,2024-08-10,Processed,0,Gopay
1841,127,2024-06-02,Shipped,0,Dana
1842,370,2024-07-24,Completed,0,OVO
1843,454,2024-04-29,Completed,0,Cash
1844,118,2024-07-20,Processed,0,Cash
1845,383,2024-05-26,Shipped,0,Dana
1846,354,2024-08-30,Completed,0,Gopay
1847,537,2024-10-03,Completed,0,Dana
1848,819,2024-06-22,Processed,0,Dana
1849,736,2024-10-13,Shipped,0,Dana
1850,396,2024-06-09,Processed,0,Cash
1851,646,2024-09-10,Shipped,0,Dana
